""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"PVRIG"	"gene expression"	"negative"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"2"	"74"	"PVRIG"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"KIR2DL4"	"gene expression"	"negative"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"2"	"74"	"KIR2DL4"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"KIR2DS1"	"gene expression"	"negative"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"2"	"74"	"KIR2DS1"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"CD244"	"gene expression"	"negative"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"2"	"74"	"CD244"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"PRKCH"	"gene expression"	"positive"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"3"	"75"	"PRKCH"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"TARP"	"gene expression"	"positive"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"3"	"75"	"TARP"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"PLEKHF1"	"gene expression"	"positive"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"3"	"75"	"PLEKHF1"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"FASLG"	"gene expression"	"positive"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"3"	"75"	"FASLG"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"FCGR3B"	"gene expression"	"positive"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"3"	"75"	"FCGR3B"
""	"20180410-hipciof_gene_28193898"	"2018.04.10"	"hipciof_gene_10"	"peripheral blood mononuclear cell"	"CARD11"	"gene expression"	"positive"	"none"	"56"	"Days"	"Plasmodium falciparum"	""	"P. falciparum RTS,S/AS01"	"VO_0003093"	""	"correlated with protection"	"time of vaccination (first dose)"	"unknown"	"28193898"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28193898"	"3"	"75"	"CARD11"
