""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"PARP9"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"PARP9"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"PARP9"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"PARP9"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"PARP9"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"PARP9"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"RSAD2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"RSAD2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"RSAD2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"RSAD2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"RSAD2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"RSAD2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"RSAD2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"RSAD2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"C3AR1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"C3AR1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"C3AR1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"C3AR1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"C3AR1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"C3AR1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"C3AR1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"C3AR1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IL15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IL15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IL15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IL15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IL15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IL15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IL15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IL15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IFIH1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IFIH1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IFIH1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IFIH1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IFIH1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IFIH1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"IFIH1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"IFIH1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"ISG15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"ISG15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"ISG15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"ISG15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"ISG15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"ISG15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"ISG15"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"ISG15"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"CASP1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"CASP1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"CASP1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"CASP1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"CASP1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"CASP1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"CASP1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"CASP1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"LHFPL2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"LHFPL2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"LHFPL2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"LHFPL2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"LHFPL2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"LHFPL2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"LHFPL2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"LHFPL2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"DHX58"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"DHX58"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"DHX58"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"DHX58"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"DHX58"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"DHX58"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"DHX58"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"DHX58"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"UNC93B1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"UNC93B1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"UNC93B1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"UNC93B1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"UNC93B1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"UNC93B1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"UNC93B1"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"UNC93B1"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"PHF11"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"PHF11"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"PHF11"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"PHF11"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"PHF11"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"PHF11"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"PHF11"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"PHF11"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"OAS2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"OAS2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"OAS2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"OAS2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"OAS2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"OAS2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"OAS2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"OAS2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"KARS"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"KARS"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"KARS"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"KARS"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"KARS"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"KARS"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"KARS"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"KARS"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"SBNO2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/59/2007(H1N1))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"SBNO2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"SBNO2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza A virus (A/Brisbane/10/2007(H3N2))"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"SBNO2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"SBNO2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Florida/4/2006)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"SBNO2"
""	"20160411-hipciof_gene_23878721"	"2016.04.11"	"hipciof_gene_35"	"blood"	"SBNO2"	"gene expression"	"positive"	"none"	"1"	"Days"	"Influenza B virus (B/Brisbane/60/2008)"	"2008, 2009"	"Sanofi Pasteur, SA, Inactivated influenza vaccine"	"VO_0001176"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-40)"	"23878721"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23878721"	"3"	"246"	"SBNO2"
