""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"ENTPD1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"481"	"ENTPD1"	"hipciof_gene_28853442_481.txt"	"hipciof_gene_complete_28853442_481.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"CYP27B1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"481"	"CYP27B1"	"hipciof_gene_28853442_481.txt"	"hipciof_gene_complete_28853442_481.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"KIAA0930"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"481"	"KIAA0930"	"hipciof_gene_28853442_481.txt"	"hipciof_gene_complete_28853442_481.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"TEDC1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"2"	"481"	"TEDC1"	"hipciof_gene_28853442_481.txt"	"hipciof_gene_complete_28853442_481.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"PMAIP1"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"PMAIP1"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"HBB"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"HBB"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"DENND4C"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"DENND4C"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"AMY1B"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"AMY1B"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"HBA2"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"HBA2"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"HBA1"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"HBA1"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"CAPZA1"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"CAPZA1"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"PIM3"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"PIM3"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"MAFF"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"MAFF"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"SAMSN1"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"SAMSN1"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"FABP5"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"FABP5"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"UBE2Z"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"UBE2Z"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"HSPE1"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"HSPE1"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"COPS2"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"COPS2"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"LUC7L3"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"LUC7L3"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"OBI1"	"gene expression"	"down"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"3"	"482"	"OBI1"	"hipciof_gene_28853442_482.txt"	"hipciof_gene_complete_28853442_482.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"FAM8A1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"FAM8A1"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"THG1L"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"THG1L"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"ZDHHC14"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"ZDHHC14"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"USP33"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"USP33"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"CPXM1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"CPXM1"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"MEOX1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"MEOX1"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"CTSF"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"CTSF"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"LDLRAP1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"LDLRAP1"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"CLIC5"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"CLIC5"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"AVL9"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"AVL9"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"ATG16L2"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"ATG16L2"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"TECPR1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"TECPR1"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"CHST15"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"CHST15"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"METTL2A"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"METTL2A"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"AGMAT"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"AGMAT"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"ACSL3"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"ACSL3"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"GRAMD4"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"GRAMD4"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"APBB3"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"APBB3"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"RASA3"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"RASA3"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"PI16"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"PI16"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"FXYD1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"FXYD1"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"TSC22D3"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"TSC22D3"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"MAP6D1"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"MAP6D1"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"DPEP2"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"DPEP2"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"DRC7"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"DRC7"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"MAP3K20"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"MAP3K20"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
""	"20181211-hipciof_gene_28853442"	"2018.12.11"	"hipciof_gene_62"	"CD4-positive, alpha-beta memory T cell"	"P3H4"	"gene expression"	"up"	"none"	"7"	"days"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	""	"7d-0d"	"time of vaccination (first dose)"	"adults (18-45)"	"28853442"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"4"	"483"	"P3H4"	"hipciof_gene_28853442_483.txt"	"hipciof_gene_complete_28853442_483.txt"
