""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"COBL"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"445"	"AB014533"	"hipciof_gene_16571413_445.txt"	"hipciof_gene_complete_16571413_445.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ATF2"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"445"	"X15875"	"hipciof_gene_16571413_445.txt"	"hipciof_gene_complete_16571413_445.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"HNRNPAB"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"445"	"M65028"	"hipciof_gene_16571413_445.txt"	"hipciof_gene_complete_16571413_445.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"FCHO1"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"1"	"445"	"AB006628"	"hipciof_gene_16571413_445.txt"	"hipciof_gene_complete_16571413_445.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"SCEL"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"AF045941"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"IFNA1"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"J00210"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"GCLM"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"L35546"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ABCB4"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"M23234"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"DHPS"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"U26266"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"OPCML"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"OPCML"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ERBB3"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"M34309"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"RCVRN"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"S43855"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"HGF"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"M73239"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"CBS"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"CBS"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"RBM6"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"AF069517"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"NOTCH3"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"U97669"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"PDK3"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"L42452"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"ARHGAP11A"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"D87717"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"RBP1"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"M11433"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"MOXD1"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"AL080058"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"XPC"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"D21089"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"RIN2"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"M37190"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
""	"20090611-hipciof_gene_16571413"	"2009.06.11"	"hipciof_gene_58"	"peripheral blood mononuclear cell"	"APPBP2"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"Measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"2"	"446"	"D86981"	"hipciof_gene_16571413_446.txt"	"hipciof_gene_complete_16571413_446.txt"
