""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"YPEL1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"YPEL1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"YPEL1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"YPEL1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"SYNE1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"SYNE1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"SYNE1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"SYNE1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"FGFBP2"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"FGFBP2"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"FGFBP2"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"FGFBP2"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"HOPX"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"HOPX"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"HOPX"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"HOPX"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"NCR1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"NCR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"NCR1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"NCR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"SH2D1B"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"SH2D1B"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"SH2D1B"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"SH2D1B"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ATP2B4"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"ATP2B4"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ATP2B4"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"ATP2B4"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"CST7"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"CST7"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"CST7"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"CST7"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"PRR5L"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"PRR5L"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"PRR5L"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"PRR5L"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"MCTP2"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"MCTP2"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"MCTP2"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"MCTP2"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"KIR3DL1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"KIR3DL1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"KIR3DL1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"KIR3DL1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"FRMPD3"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"FRMPD3"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"FRMPD3"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"FRMPD3"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"SIGLEC17P"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"SIGLEC17P"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"SIGLEC17P"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"SIGLEC17P"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"NMUR1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"NMUR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"NMUR1"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"NMUR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"GZMB"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"GZMB"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"GZMB"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"GZMB"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"NKG7"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"NKG7"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADCY9"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"ADCY9"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADCY9"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"ADCY9"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ELOVL6"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"ELOVL6"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ELOVL6"	"gene expression"	"Negative"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with Whole blood Bactericidal Activity (WBA)"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"7"	"173"	"ELOVL6"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"8"	"174"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"14"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"8"	"174"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"9"	"175"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"28"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"9"	"175"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"56"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"10"	"176"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"56"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"10"	"176"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"84"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"11"	"177"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"84"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"11"	"177"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"112"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"12"	"178"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"112"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"12"	"178"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"140"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"13"	"179"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"140"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"13"	"179"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"182"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0000103"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"14"	"180"	"EMR1"
""	"20191009-hipciof_gene_27322481"	"2019.10.09"	"hipciof_gene_26"	"peripheral blood mononuclear cell"	"ADGRE1"	"gene expression"	"Positive"	"none"	"182"	"Days"	"Mycobacterium bovis BCG"	""	"Tice BCG; rBCG-Ag85A/Ag85B"	"VO_0004757"	""	"Correlated with VZV reactivation"	"time of vaccination (first dose)"	"adults (18-40)"	"27322481"	"2016"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27322481"	"14"	"180"	"EMR1"
