""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"IFIT1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"IFIT1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"IFIT2"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"IFIT2"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"IFIT3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"IFIT3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"GBP1P1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"GBP1P1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"LGALS3BP"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"LGALS3BP"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"CD38"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"CD38"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"SDC3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"SDC3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"PLSCR1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"PLSCR1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"EIF4E3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"EIF4E3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"ETV7"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"ETV7"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"STAB1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"STAB1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"SLC12A8"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"SLC12A8"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"IFI6"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"IFI6"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"ZBP1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"ZBP1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"ATF3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"ATF3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"ISG15"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"ISG15"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"PLEKHH1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"PLEKHH1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"PTK2"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"PTK2"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"RHOBTB3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"RHOBTB3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"WARS"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"WARS"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"CACNA1A"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"CACNA1A"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"CASP7"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"CASP7"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"OAS3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"OAS3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"CUL1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"CUL1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"CCR1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"CCR1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"TNFSF10"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"TNFSF10"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"EXOC3L1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"EXOC3L1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"EID3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"EID3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"XAF1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"XAF1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"ENPP2"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"ENPP2"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"KIAA0040"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"KIAA0040"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"NGFR"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"NGFR"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"IFI35"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"IFI35"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"FFAR2"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"FFAR2"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"XKR8"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"XKR8"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"AMIGO2"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"AMIGO2"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"SLC31A2"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"SLC31A2"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"APOL3"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"APOL3"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"AANAT"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"AANAT"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"PRRT2"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"PRRT2"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"APOL4"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"APOL4"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"S100A8"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"S100A8"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"PIM1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"PIM1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
""	"20170814-hipciof_gene_28099485"	"2017.08.14"	"hipciof_gene_60"	"dendritic cell"	"IDO1"	"gene expression"	"up"	"none"	"1"	"days"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"3"	"456"	"IDO1"	"hipciof_gene_28099485_456.txt"	"hipciof_gene_complete_28099485_456.txt"
