""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGL"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGL"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IFI44"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IFI44"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGH"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGH@"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGHG1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGHG1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGHG2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGHG2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGHM"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGHM"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGHV4-31"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGHV4-31"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGLV1-44"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGLV1-44"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGL"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGL@"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IFI44L"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IFI44L"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"RSAD2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"RSAD2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"TNFRSF17"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"TNFRSF17"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"EPSTI1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"EPSTI1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"TXNDC5"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"TXNDC5"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGHA1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGHA1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGHA2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGHA2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGH"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGH"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IGKV4-1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IGKV4-1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"ELL2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"ELL2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"PCLAF"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"PCLAF"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"DDX60"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"DDX60"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"CMPK2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"CMPK2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"NDUFA5"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"NDUFA5"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"SUB1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"SUB1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"TMEM263"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"C12orf23"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"MANEA"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"MANEA"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"RPL36A"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"RPL36A"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"THEMIS"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"THEMIS"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"TYMS"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"TYMS"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"HSP90B1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"HSP90B1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"FAM20B"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"FAM20B"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"MZB1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"MGC29506"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"GZMH"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"GZMH"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"KLRC1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"KLRC1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"KLRC2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"KLRC2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"RRM2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"RRM2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"SCOC"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"SCOC"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"CCNC"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"CCNC"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"IFIT1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"IFIT1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"HSP90AA1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"HSP90AA1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"RPS24"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"RPS24"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"BDP1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"BDP1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"FUBP1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"FUBP1"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"SMIM15"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"C5orf43"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"NUCB2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"NUCB2"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"SNRPG"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"SNRPG"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
""	"20171023-hipciof_gene_27870591"	"2017.10.23"	"hipciof_gene_16"	"blood"	"HSPA13"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"102"	"HSPA13"	"hipciof_gene_27870591_102.txt"	"hipciof_gene_complete_27870591_102.txt"
