""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NHLRC3"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NHLRC3"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NHSL2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NHSL2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NID1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NID1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NINJ1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NINJ1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NLN"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NLN"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NLRC4"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NLRC4"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NLRP3"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NLRP3"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NMI"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NMI"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NOD1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NOD1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NOD2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NOD2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NOP10"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NOP10"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NOTCH2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NOTCH2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NPC2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NPC2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NPL"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NPL"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NQO2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NQO2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NR1H2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NR1H2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NR1H3"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NR1H3"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NRIP1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NRIP1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NT5C2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NT5C2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NT5C3A"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NT5C3A"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NTNG2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NTNG2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NUB1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NUB1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NUBP1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NUBP1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NUCB1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NUCB1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NUP62"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"NUP62"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OAS1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OAS1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OAS2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OAS2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OAS3"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OAS3"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OASL"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OASL"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"NABP1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OBFC2A"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"ODF3B"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"ODF3B"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OGFR"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OGFR"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OLFM4"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OLFM4"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"ORMDL2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"ORMDL2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OSCAR"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OSCAR"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"OTOF"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"OTOF"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"P2RX4"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"P2RX4"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"P2RX7"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"P2RX7"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"P2RY12"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"P2RY12"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"P2RY13"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"P2RY13"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"P2RY2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"P2RY2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"P2RY6"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"P2RY6"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PACSIN2"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PACSIN2"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PAK1"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PAK1"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PAM"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PAM"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PARP10"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PARP10"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PARP11"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PARP11"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PARP12"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PARP12"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PARP14"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PARP14"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
""	"20130228-hipciof_gene_23151505"	"2013.02.28"	"hipciof_gene_7"	"peripheral blood mononuclear cell"	"PARP9"	"gene expression"	"up"	"none"	"1"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"1"	"58"	"PARP9"	"hipciof_gene_23151505_58.txt"	"hipciof_gene_complete_23151505_58.txt"
