""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"RNF217"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"RNF217"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"VAMP5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"VAMP5"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"ASGR2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"ASGR2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"HERC5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"HERC5"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"LMNB1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"LMNB1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"DSC2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"DSC2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"SLC8A1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"SLC8A1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"LILRA5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"LILRA5"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"STK32B"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"STK32B"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"IL31RA"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"IL31RA"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"IL4I1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"IL4I1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"ITPRIPL2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"ITPRIPL2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"SAMD9L"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"SLAMF8"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"SLAMF8"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"TNFSF13B"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"TNFSF13B"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"IFNGR2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"IFNGR2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"IFI44L"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"IFI44L"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"ATF5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"ATF5"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"SIGLEC11"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"SIGLEC11"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"SAMD4A"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"SAMD4A"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"NCF1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"NCF1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"GPBAR1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"GPBAR1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"RAB31"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"RAB31"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"GCH1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"GCH1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"BACH1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"BACH1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"ASAP2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"ASAP2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"LHFPL2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"LHFPL2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"FGL2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"FGL2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"SNX10"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"SNX10"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"IL15"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"IL15"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"IL27"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"IL27"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"LILRA3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"LILRA3"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"NCF1C"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"NCF1C"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"RBM47"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"RBM47"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"JAK2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"JAK2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"LAP3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"LAP3"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"CCDC149"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"CCDC149"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"PSTPIP2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"PSTPIP2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"PSME2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"PSME2"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"BLVRA"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"BLVRA"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
""	"20200316-hipciof_gene_30566602"	"2020.03.16"	"hipciof_gene_50"	"peripheral blood mononuclear cell"	"CES1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"vaccinated with AS03 adjuvant vs phosphate-bufferred saline"	"time of vaccination (first dose)"	"adults (19-39)"	"30566602"	"2019"	""	""	"https://academic.oup.com/jid/article/219/11/1786/5253567"	"2"	"391"	"CES1"	"hipciof_gene_30566602_391.txt"	"hipciof_gene_complete_30566602_391.txt"
