""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"NHLH1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"NHLH1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ZNF341"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ZNF341"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"MRPS6"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"MRPS6"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"LINC00310"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"LINC00310"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"VPS45"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"VPS45"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"TMEM63A"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"TMEM63A"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"LRRC28"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"LRRC28"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"COX4I1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"COX4I1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"COQ9"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"COQ9"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ANKS6"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ANKS6"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"RUSC1-AS1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"RUSC1-AS1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CUL9"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"CUL9"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"MORF4L2-AS1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"MORF4L2-AS1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"STX16"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"STX16"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"TMEM254-AS1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"TMEM254-AS1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"SDCCAG8"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"SDCCAG8"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"DUT"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"DUT"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"TRPM4"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"TRPM4"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"VILL"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"VILL"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"BTNL9"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"BTNL9"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"RPUSD3"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"RPUSD3"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"RUFY3"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"RUFY3"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ACOT13"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ACOT13"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"MRPS16"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"MRPS16"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"VPS26B"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"VPS26B"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"TET1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"TET1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"RBM19"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"RBM19"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"SAMM50"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"SAMM50"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ZNF32"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ZNF32"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"TBX5"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"TBX5"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CEP152"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"CEP152"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"MAP3K4"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"MAP3K4"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ALS2CL"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ALS2CL"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"RPL32P3"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"RPL32P3"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"WDR34"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"WDR34"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"TCTA"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"TCTA"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"INTS8"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"INTS8"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"MED12L"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"MED12L"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PIN4"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PIN4"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"SEC16B"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"SEC16B"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PRCD"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PRCD"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"HHAT"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"HHAT"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"SPAG8"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"SPAG8"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PCGF1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PCGF1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"NDUFA8"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"NDUFA8"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"USP40"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"USP40"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"SCARB1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"SCARB1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"MIR30C2"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"MIR30C2"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PER1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PER1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
