""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"LYN"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"6"	"109"	"LYN"	"hipciof_gene_22617845_109.txt"	"hipciof_gene_complete_22617845_109.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"NOD2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"6"	"109"	"NOD2"	"hipciof_gene_22617845_109.txt"	"hipciof_gene_complete_22617845_109.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"CD68"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"6"	"109"	"CD68"	"hipciof_gene_22617845_109.txt"	"hipciof_gene_complete_22617845_109.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"EPDR1"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"6"	"109"	"EPDR1"	"hipciof_gene_22617845_109.txt"	"hipciof_gene_complete_22617845_109.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"CCR5"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"6"	"109"	"CCR5"	"hipciof_gene_22617845_109.txt"	"hipciof_gene_complete_22617845_109.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"TAF15"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"TAF15"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"PF4"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"PF4"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"ATP8A1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"ATP8A1"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"ALDH8A1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"ALDH8A1"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"USF1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"USF1"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"CD160"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"CD160"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"RASGRP1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"RASGRP1"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"MYH3"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"7"	"110"	"MYH3"	"hipciof_gene_22617845_110.txt"	"hipciof_gene_complete_22617845_110.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"TLR4"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"TLR4"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"TLR8"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"TLR8"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"NLRC4"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"NLRC4"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"CLEC7A"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"CLEC7A"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"C1QA"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"C1QA"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"C1QB"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"C1QB"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"CEBPB"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"CEBPB"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"RXRA"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"RXRA"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"SPI1"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"SPI1"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"CXCL8"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"IL8"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"TYROBP"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"TYROBP"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
""	"20130515-hipciof_gene_22617845"	"2013.05.15"	"hipciof_gene_17"	"peripheral blood mononuclear cell"	"ITGAX"	"gene expression"	"down"	"non-responders"	"2 to 10"	"Months"	"Venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"8"	"111"	"ITGAX"	"hipciof_gene_22617845_111.txt"	"hipciof_gene_complete_22617845_111.txt"
