""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"signature_file_complete"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"CCL7"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"CCL7"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"IGFBP1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"IGFBP1"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"FHL2"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"FHL2"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"IFIH1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"IFIH1"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"IFIT5"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"IFIT5"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"SLCO4A1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"SLCO4A1"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"LAMP3"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"LAMP3"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"GINS2"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"GINS2"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"AR"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"AR"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"IL6"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"IL6"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"CCR8"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"CCR8"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"DDX58"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"DDX58"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"CCNA2"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"CCNA2"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"HCAR3"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"HCAR3"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"IFNA6"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"IFNA6"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"CDC45"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"CDC45"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"TNFAIP6"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"TNFAIP6"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"PTGER3"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"PTGER3"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"NRG1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"NRG1"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"TYMS"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"TYMS"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"PLSCR1"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"PLSCR1"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"P2RY13"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"P2RY13"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"DUSP5"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"DUSP5"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"G0S2"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"G0S2"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"CLDN7"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"CLDN7"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"FSHB"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"FSHB"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"BCL2L14"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"BCL2L14"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"MT1H"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"MT1H"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"CD38"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"CD38"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"ISG20"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"ISG20"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
""	"hipc_gene_19155521_9"	"2009.02"	"hipc_gene_19155521_9"	"peripheral blood mononuclear cell"	"GRM7"	"gene expression"	"up"	"none"	"0"	"Days"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"young adults (18-25)"	"19155521"	"2009"	"Suppl Table IV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701477/bin/NIHMS83712-supplement-Suplementary_t.doc' target='_blank'>Suplementary_t.doc</a>"	"List of Genes induced by VLP directly, independently of vaccination (p<0.05 and FC>1.30)"	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"9"	"164"	"GRM7"	"258"	"hipc_gene_sig_19155521_9.txt"	"hipc_gene_sig_complete_19155521_9.txt"
