""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"MAP3K8"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"MAP3K8"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"IL23A"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"IL23A"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"CCL5"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"CCL5"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"EBI3"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"EBI3"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"BCL3"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"BCL3"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"ICAM1"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"ICAM1"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"CCL20"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"CCL20"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"PDE4B"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"PDE4B"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"CD80"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"CD80"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"IFNG"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
""	"hipc_gene_24336226_9"	"2014.02"	"hipc_gene_24336226_9"	"peripheral blood mononuclear cell"	"IL1B"	"gene expression"	"positively"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menomune A/C/Y/W-135"	"VO_0010727"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3946932/bin/NIHMS540680-supplement-13.jpg' target='_blank'>supplement-13.jpg</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"9"	"23"	"IL1B"	"43"	"hipc_gene_sig_24336226_9.txt"	"hipc_gene_sig_complete_24336226_9.txt"
