""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"signature_file_complete"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"PBK"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"PBK"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"RAD51"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"RAD51"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"TRIP13"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"TRIP13"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"CKAP2L"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"CKAP2L"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"DIAPH3"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"DIAPH3"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"KIF14"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"KIF14"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"KIF15"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"KIF15"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"PRC1"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"PRC1"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"CHAF1B"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"CHAF1B"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H2AC4"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H2AC4"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H2AC13"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H2AC13"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H2AC14"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H2AC14"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H2AC16"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H2AC16"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H2BC7"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H2BC7"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H2BC13"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H2BC13"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H3C7"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H3C7"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H3C8"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H3C8"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"H3C12"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"H3C12"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"MCM4"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"MCM4"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"NEIL3"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"NEIL3"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"E2F8"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"E2F8"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"FOXM1"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"FOXM1"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"SIX1"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"SIX1"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"SSX4"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"SSX4"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"ELOA3P"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"ELOA3P"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"ZBTB32"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"ZBTB32"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"ARHGAP11A"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"ARHGAP11A"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"ARHGEF39"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"ARHGEF39"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"DUSP4"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"DUSP4"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"OR2T8"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"OR2T8"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"OR6B3"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"OR6B3"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"RAB19"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"RAB19B"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"RP1L1"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"RP1L1"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"SHC4"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"SHC4"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
""	"hipc_gene_21645573_2"	"2011.07"	"hipc_gene_21645573_2"	"peripheral blood mononuclear cell"	"APOL4"	"gene expression"	"up"	"neonatal"	"8"	"Months"	"time of vaccination (first dose)"	"stimulated vs unstimulated"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"infants (9m)"	"21645573"	"2011"	"Supplementary Table 1 (type b)"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3146700/bin/mmc1.doc' target='_blank'>mmc1.doc</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"2"	"167"	"APOL4"	"81"	"hipc_gene_sig_21645573_2.txt"	"hipc_gene_sig_complete_21645573_2.txt"
