""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CTSB"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CTSB"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CD33"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CD33"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SSR2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SSR2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"PLA2G2A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"PLA2G2A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"LCP1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"LCP1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"TIMP1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"TIMP1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SLC7A7"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SLC7A7"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"PAPSS2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"PAPSS2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"DDOST"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"DDOST"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CLIC2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CLIC2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"PLXDC1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"PLXDC1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"AP1S2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"AP1S2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SRSF11"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SRSF11"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"IKZF1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"IKZF1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"IKBIP"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"IKBIP"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"POLR1D"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"POLR1D"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CD86"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CD86"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SAMSN1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SAMSN1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"THY1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"THY1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"LIPA"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"LIPA"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"FPR3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"FPR3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ACP5"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ACP5"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SMC2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SMC2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"LYZ"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"LYZ"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"ARPC1B"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"ARPC1B"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CD84"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CD84"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"FCER1G"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"FCER1G"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SH2B3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SH2B3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"TPK1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"TPK1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"EVI2A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"EVI2A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"EVI2B"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"EVI2B"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"TACC1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"TACC1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CCL2"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CCL2"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CLU"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CLU"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"IL13RA1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"IL13RA1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"PIP4K2A"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"PIP4K2A"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CACNA2D3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CACNA2D3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"CCR1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"CCR1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SLC38A6"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SLC38A6"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"SRGN"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"SRGN"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"NID1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"NID1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"HGF"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"HGF"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"C1RL"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"C1RL"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"GLIPR1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"GLIPR1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"HMOX1"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"HMOX1"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
""	"hipc_gene_30247603_9"	"2018.09"	"hipc_gene_30247603_9"	"skin of body"	"IGF2BP3"	"gene expression"	"up"	"none"	"3"	"days"	"time of vaccination (first dose)"	"3d-0hr"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"adults (70-93)"	"30247603"	"2018"	""	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"seniors"	"70"	"93"	"years"	"9"	"402"	"IGF2BP3"	"hipc_gene_sig_30247603_9.txt"	"hipc_gene_sig_complete_30247603_9.txt"
