""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"HMOX1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"HMOX1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"RTN1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"RTN1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"PTGS2"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"PTGS2"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"PLAUR"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"PLAUR"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"TNF"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"NFKBID"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"NFKBID"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"FUT7"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"FUT7"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"MAP3K8"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"MAP3K8"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"SAMSN1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"SAMSN1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"RELB"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"RELB"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"EBI3"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"EBI3"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"ICAM1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"ICAM1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CCL20"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CCL20"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"PDE4B"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"PDE4B"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"GCH1"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"GCH1"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"IFNG"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"CCL4"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"CCL4"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"TNFAIP6"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"TNFAIP6"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"SERPINB9"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"SERPINB9"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
""	"hipc_gene_24336226_11"	"2014.02"	"hipc_gene_24336226_11"	"peripheral blood mononuclear cell"	"IL1B"	"gene expression"	"positively"	"anti-polysaccharide antibody-correlation profile"	"3"	"Days"	"time of vaccination (first dose)"	"correlated with antibody response"	"neisseria meningitidis"	""	"Menactra"	"VO_0000071"	""	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"11"	"25"	"IL1B"	"60"	"hipc_gene_sig_24336226_11.txt"	"hipc_gene_sig_complete_24336226_11.txt"
