""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CACNA2D4"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CACNA2D4"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CAPS"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CAPS"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CARM1"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CARM1"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CASP8"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CASP8"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CASZ1"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CASZ1"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CBLB"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CBLB"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CBX6"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CBX6"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CCDC130"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CCDC130"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CWC25"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CCDC49"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CENATAC"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CCDC84"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CCL3"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CCL3"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CCL3L1"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CCL3L1"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CCNL1"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CCNL1"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CD302"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CD302"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"ADGRE5"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CD97"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDAN1"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDAN1"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDK11B"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDK11B"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDC37"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDC37"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDC42EP3"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDC42EP3"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDH23"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDH23"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDK5RAP1"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDK5RAP1"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDK5RAP3"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDK5RAP3"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CDK9"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CDK9"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CEBPB"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CEBPB"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"ADA2"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CECR1"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CERK"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CERK"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CES2"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CES2"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CHKB"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CHKB"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CIDEB"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CIDEB"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CLCN6"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CLCN6"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CLCN7"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CLCN7"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CLDN15"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CLDN15"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CLEC7A"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CLEC7A"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CLIP4"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CLIP4"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CLK3"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CLK3"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
""	"hipc_gene_25596819_3"	"2015.01"	"hipc_gene_25596819_3"	"peripheral blood mononuclear cell"	"CMIP"	"gene expression"	"down"	"responders, 2011-12season"	"28"	"Days"	"time of vaccination (first dose)"	"28d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"young adults (21-30)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"adults"	"21"	"30"	"years"	"3"	"272"	"CMIP"	"917"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_3.txt"	"hipc_gene_sig_complete_25596819_3.txt"
