""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"TRMT12"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"TRMT12"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"HCG18"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"HCG18"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"RPS21"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"RPS21"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"AP4S1"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"AP4S1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"REXO4"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"REXO4"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"DOCK7"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"DOCK7"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"MDFIC"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"MDFIC"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"HAX1"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"HAX1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"VPS13D"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"VPS13D"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"ZNF764"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"ZNF764"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"RPS24"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"RPS24"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"RAB29"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"RAB7L1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"FLJ44635"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"FLJ44635"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"CABIN1"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"CABIN1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"NR2C2AP"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"NR2C2AP"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"ZNF836"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"ZNF836"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"TRAK2"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"TRAK2"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"MRPL11"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"MRPL11"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"RPL10A"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"RPL10A"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"HDDC3"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"HDDC3"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"TRIM16"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"TRIM16"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"LYAR"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"LYAR"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"YY1AP1"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"YY1AP1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"DNAJC16"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"DNAJC16"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"ATXN7L1"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"ATXN7L1"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"NAPB"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"NAPB"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"ZNF544"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"ZNF544"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"MPC2"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"BRP44"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
""	"hipc_gene_27317456_6"	"2016.07"	"hipc_gene_27317456_6"	"peripheral blood mononuclear cell"	"ANAPC16"	"gene expression"	"negatively"	"none"	"28"	"Days"	"time of vaccination (first dose)"	"correlated with memory B cell response at 28d"	"2010"	"Fluarix"	"VO_0000045"	""	"seniors (50-74)"	"27317456"	"2016"	"Suppl Table S1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5520794/bin/NIHMS880612-supplement-Supplemental_Information.docx' target='_blank'>supplement-Supplemental_Information.docx</a>"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27317456"	"adults, seniors"	"50"	"74"	"years"	"6"	"219"	"ANAPC16"	"3289"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_27317456_6.txt"	"hipc_gene_sig_complete_27317456_6.txt"
