""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"signature_file"	"complete_signature_file"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"PTGIR"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"PTGIR"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"KIF11"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"KIF11"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"MFHAS1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"MFHAS1"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"PYGO2"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"PYGO2"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"OASL"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"OASL"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"HDAC7"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"HDAC7"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"CREG1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"CREG1"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"NFATC3"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"NFATC3"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"MFSD12"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"MFSD12"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"RPRD2"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"RPRD2"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"HDGFL3"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"HDGFL3"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"RUBCNL"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"RUBCNL"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"TRANK1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"TRANK1"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"ARAP1"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"ARAP1"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
""	"hipc_gene_28853442_5"	"2018.03"	"hipc_gene_28853442_5"	"CD4-positive, alpha-beta memory T cell"	"TMEM94"	"gene expression"	"down"	"none"	"56"	"days"	"time of vaccination (first dose)"	"56d-0d"	"mycobacterium tuberculosis"	""	"BCG vaccine"	"VO_0000771"	"restimulation with BCG-infected autologous dendritic cells"	"adults (18-45)"	"28853442"	"2017"	"Fig 6C (PO)"	"top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells"	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5832504/"	"adults"	"18"	"45"	"years"	"5"	"480"	"TMEM94"	"47"	"hipc_gene_sig_28853442_5.txt"	"hipc_gene_sig_complete_28853442_5.txt"
