""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"FUT4"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"FUT4"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"BICRA"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"BICRA"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"GMEB2"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"GMEB2"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"GRAMD4"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"GRAMD4"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"GRN"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"GRN"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"HCFC1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"HCFC1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"IMPDH1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"IMPDH1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"JARID2"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"JARID2"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"JMJD8"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"JMJD8"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"KATNIP"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"KATNIP"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"KLF10"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"KLF10"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"LILRA3"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"LILRA3"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"LILRA6"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"LILRA6"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"H3-5"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"H3-5"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"LZTR1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"LZTR1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"MPEG1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"MPEG1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"NCSTN"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"NCSTN"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"NSMF"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"NSMF"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"NINJ1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"NINJ1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"PFKFB3"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"PFKFB3"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"PLSCR1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"PLSCR1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"PSAP"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"PSAP"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"RAB40C"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"RAB40C"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"RHOG"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"RHOG"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"RNASET2"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"RNASET2"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"SLC25A28"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"SLC25A28"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"SLC26A6"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"SLC26A6"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"SPG21"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"SPG21"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"STK25"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"STK25"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"TBC1D2"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"TBC1D2"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"TGOLN2"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"TGOLN2"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"TYK2"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"TYK2"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"ULK1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"ULK1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"ZMIZ1"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"ZMIZ1"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"ZNF598"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"ZNF598"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
""	"hipc_gene_25596819_9"	"2015.01"	"hipc_gene_25596819_9"	"peripheral blood mononuclear cell"	"ADAM15"	"gene expression"	"down"	"nonresponder, 2011-12 season"	"2"	"Days"	"time of vaccination (first dose)"	"2d-0d"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"seniors (70+)"	"25596819"	"2015"	"Suppl Table 1"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25596819"	"seniors"	"70"	""	"years"	"9"	"278"	"ADAM15"	"148"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_25596819_9.txt"	"hipc_gene_sig_complete_25596819_9.txt"
