""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"MIER3"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"MIER3"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"MIS12"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"MIS12"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PCGF5"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PCGF5"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PCNP"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PCNP"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PDGFD"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PDGFD"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PIGK"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PIGK"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PIK3R1"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PIK3R1"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PLEKHA1"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PLEKHA1"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PRKAR2B"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PRKAR2B"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"PTPN22"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"PTPN22"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"RASA2"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"RASA2"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"COP1"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"RFWD2"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SBDS"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"SBDS"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SH2D1B"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"SH2D1B"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SLC16A6"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"SLC16A6"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SLC25A40"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"SLC25A40"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SLC30A9"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"SLC30A9"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SMURF2"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"SMURF2"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SNORD28"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"U28"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SNRNP27"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"SNRNP27"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"TRAJ40"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"TRAJ40"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"TRAV13-1"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"TRAV13-1"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"TRGC2"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"TRGC2"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"TRGJP1"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"TRGJP1"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"TRPM7"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"TRPM7"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZBTB44"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZBTB44"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF131"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF131"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF134"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF134"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF280D"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF280D"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF431"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF431"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF484"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF484"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF486"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF486"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF507"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF507"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF510"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF510"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF518A"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF518A"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF654"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF654"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF721"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF721"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF761"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF761"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF765"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF765"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNF845"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNF845"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ZNHIT6"	"gene expression"	"positively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"7"	"65"	"ZNHIT6"	"hipc_gene_cor_23151505_65.txt"	"hipc_gene_cor_complete_23151505_65.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ACTL9"	"gene expression"	"negatively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"ACTL9"	"hipc_gene_cor_23151505_66.txt"	"hipc_gene_cor_complete_23151505_66.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"SLC35G6"	"gene expression"	"negatively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"AMAC1L3"	"hipc_gene_cor_23151505_66.txt"	"hipc_gene_cor_complete_23151505_66.txt"
""	"hipc_gene_cor_23151505"	"2012.12"	"hipc_gene_cor_7"	"peripheral blood mononuclear cell"	"ANKRD63"	"gene expression"	"negatively"	"none"	"3"	"Days"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"correlated with CD8+ T-cell responses magnitude"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"8"	"66"	"ANKRD63"	"hipc_gene_cor_23151505_66.txt"	"hipc_gene_cor_complete_23151505_66.txt"
