""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SMAD4"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SMAD4"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SMAP2"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SMAP2"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SNRK"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SNRK"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SOD2"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SOD2"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SPAG9"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SPAG9"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SPG21"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SPG21"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SPI1"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SPI1"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"STAT3"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"STAT3"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"STX4"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"STX4"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TACC1"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TACC1"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TAGLN2"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TAGLN2"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TALDO1"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TALDO1"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TCN1"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TCN1"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TGFBR2"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TGFBR2"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TGOLN2"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TGOLN2"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TM2D3"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TM2D3"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TMED7"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TMED7"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"SARAF"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"SARAF"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TNFRSF10B"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TNFRSF10B"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TNFRSF1B"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TNFRSF1B"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TOMM20"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TOMM20"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TRIM8"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TRIM8"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TSC22D3"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TSC22D3"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TST"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TST"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TTC27"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TTC27"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TUBA1A"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TUBA1A"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TUBB"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TUBB"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TXK"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TXK"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"TXNIP"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"TXNIP"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"UBAP1"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"UBAP1"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"UBE3C"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"UBE3C"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"UBXN4"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"UBXN4"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"UPF2"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"UPF2"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"VNN3"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"VNN3"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"VRK3"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"VRK3"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"WAS"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"WAS"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"YWHAH"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"YWHAH"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"ZNF106"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"ZNF106"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"ZMIZ1"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"ZMIZ1"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"ZNF586"	"gene expression"	"positively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"5"	"85"	"ZNF586"	"hipc_gene_cor_27764254_85.txt"	"hipc_gene_cor_complete_27764254_85.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"ANKRD35"	"gene expression"	"negatively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"ANKRD35"	"hipc_gene_cor_27764254_86.txt"	"hipc_gene_cor_complete_27764254_86.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"AP2S1"	"gene expression"	"negatively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"AP2S1"	"hipc_gene_cor_27764254_86.txt"	"hipc_gene_cor_complete_27764254_86.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"APOBEC3D"	"gene expression"	"negatively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"APOBEC3D"	"hipc_gene_cor_27764254_86.txt"	"hipc_gene_cor_complete_27764254_86.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"ARID4B"	"gene expression"	"negatively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"ARID4B"	"hipc_gene_cor_27764254_86.txt"	"hipc_gene_cor_complete_27764254_86.txt"
""	"hipc_gene_cor_27764254"	"2016.10"	"hipc_gene_cor_13"	"Peripheral blood mononuclear cell"	"ASS1"	"gene expression"	"negatively"	"none"	"1"	"Day"	"human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	""	"correlated with expansion of VZV specific T cells (0d to peak)"	"time of vaccination (first dose)"	"seniors (50-75)"	"27764254"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/27764254"	"adults, seniors"	"50"	"75"	"years"	"6"	"86"	"ASS1"	"hipc_gene_cor_27764254_86.txt"	"hipc_gene_cor_complete_27764254_86.txt"
