""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"TNPO2"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"TNPO2"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"AURKA"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"AURKA"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"SERPINE1"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"SERPINE1"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"BAX"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"BAX"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"MLN"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"MLN"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"MMP8"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"MMP8"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"AFF4"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"AFF4"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"HBEGF"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"HBEGF"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"NEFH"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"NEFH"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"IL6ST"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"IL6ST"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"RNF24"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"RNF24"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"ALDH1A2"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"ALDH1A2"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"STX2"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"STX2"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"CCL18"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"CCL18"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"CH25H"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"CH25H"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"ESR1"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"ESR1"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"DNAJC7"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"DNAJC7"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"PARP11"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"PARP11"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"IL12RB2"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"IL12RB2"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"GPR63"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"GPR63"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"HRH4"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"HRH4"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"ANAPC10"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"ANAPC10"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"KCNN4"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"KCNN4"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"GNB5"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"GNB5"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"FKBPL"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"FKBPL"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"ATF6"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"ATF6"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"TRIM15"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"TRIM15"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"RBX1"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"RBX1"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"CD1E"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"CD1E"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"SLC22A17"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"SLC22A17"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"ACSL1"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"ACSL1"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"COL1A2"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"COL1A2"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"HP1BP3"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"HP1BP3"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"SLC1A5"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"SLC1A5"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"DMD"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"DMD"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"MPO"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"MPO"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"CDC6"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"CDC6"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"APOL1"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"APOL1"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"THRAP3"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"THRAP3"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"HSPH1"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"HSPH1"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"CCL11"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"CCL11"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"ZNF267"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"ZNF267"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"LAD1"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"LAD1"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"SLC2A6"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"SLC2A6"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"CFH"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"CFH"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"ACO2"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"ACO2"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"PKIG"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"PKIG"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
""	"hipc_gene_dir_19155521"	"2009.02"	"hipc_gene_dir_24"	"peripheral blood mononuclear cell"	"IL1B"	"gene expression"	"up"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"2m-0m"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"1"	"150"	"IL1B"	"hipc_gene_dir_19155521_150.txt"	"hipc_gene_dir_complete_19155521_150.txt"
