""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"SLC25A51"	"gene expression"	"up"	"none"	"6"	"hours"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"6hr-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"2"	"414"	"MCART1"	"hipc_gene_dir_29535712_414.txt"	"hipc_gene_dir_complete_29535712_414.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"FAM200A"	"gene expression"	"up"	"none"	"6"	"hours"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"6hr-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"2"	"414"	"C7orf38"	"hipc_gene_dir_29535712_414.txt"	"hipc_gene_dir_complete_29535712_414.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"C4orf3"	"gene expression"	"up"	"none"	"6"	"hours"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"6hr-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"2"	"414"	"C4orf3"	"hipc_gene_dir_29535712_414.txt"	"hipc_gene_dir_complete_29535712_414.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"FUT8-AS1"	"gene expression"	"up"	"none"	"6"	"hours"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"6hr-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"2"	"414"	"FUT8-AS1"	"hipc_gene_dir_29535712_414.txt"	"hipc_gene_dir_complete_29535712_414.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"MYH9"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"MYH9"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"SORL1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"SORL1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"CREBBP"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"CREBBP"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ACTB"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ACTB"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"PGD"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"PGD"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"LASP1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"LASP1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ARID3A"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ARID3A"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"CBL"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"CBL"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ARF3"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ARF3"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"MTMR3"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"MTMR3"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"MAST3"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"MAST3"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"KAT6A"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"MYST3"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ARAP1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ARAP1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"BANP"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"BANP"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ARHGAP30"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ARHGAP30"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"GBA"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"GBA"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"MSN"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"MSN"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"UPF1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"UPF1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"TBC1D22A"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"TBC1D22A"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"DVL3"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"DVL3"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"UBA1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"UBE1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"FLII"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"FLII"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ATP6V1B2"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ATP6V1B2"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"MAP7D1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"RPRC1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"LAMP1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"LAMP1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"MIDEAS"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"C14orf43"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ZNF106"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ZFP106"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"NDRG3"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"NDRG3"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"STX2"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"STX2"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ATP6AP1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ATP6AP1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"CACNA1S"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"CACNA1S"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"UBA1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"UBA1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"RASSF5"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"RASSF5"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"GALNT10"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"GALNT10"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"HDGFL3"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"HDGF2"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ANTXR2"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ANTXR2"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"RALY"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"RALY"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"ARHGAP1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"ARHGAP1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"SEC16A"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"SEC16A"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"HNRNPK"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"HNRNPK"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"TAF4"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"TAF4"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"VPS8"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"VPS8"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
""	"hipc_gene_dir_29535712"	"2018.02"	"hipc_gene_dir_55"	"blood"	"CAP1"	"gene expression"	"down"	"none"	"1"	"day"	"human immunodeficiency virus 1"	""	"CN54gp140 adjuvanted with GLA-AF"	"VO_0004891"	""	"1d-0hr"	"time of vaccination (first dose)"	"adults (18-45)"	"29535712"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5834766/"	"adults"	"18"	"45"	"years"	"3"	"415"	"CAP1"	"hipc_gene_dir_29535712_415.txt"	"hipc_gene_dir_complete_29535712_415.txt"
