""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MED14"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MED14"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"METAP1D"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"METAP1D"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"METTL4"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"METTL4"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"METTL8"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"METTL8"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MFSD4A"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MFSD4"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MID2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MID2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MIPOL1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MIPOL1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MIR507"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MIR507"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MRTFB"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MKL2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MLLT3"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MLLT3"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MORF4L2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MORF4L2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MOSPD2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MOSPD2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MOXD1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MOXD1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MRPL39"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MRPL39"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MRPS35"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MRPS35"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MTMR2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MTMR2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MTR"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MTR"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MTRR"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MTRR"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MUC20"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MUC20"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MXRA5"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MXRA5"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MYO5B"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MYO5B"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"MYOT"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"MYOT"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NAP1L1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NAP1L1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NAP1L2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NAP1L2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NARS2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NARS2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NBEA"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NBEA"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NBPF11"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NBPF11"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NBPF11"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NM_001101663"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NCBP2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NCBP2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NDP"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NDP"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NETO1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NETO1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NHLRC2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NHLRC2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NIPAL3"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NIPAL3"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NKAPP1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NKAPP1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NLGN1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NLGN1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NLGN4X"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NLGN4X"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NOX1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NOX1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NPHP1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NPHP1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NR3C2"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NR3C2"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NT5E"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NT5E"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NUBPL"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NUBPL"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NUDT10"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NUDT10"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NUDT11"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NUDT11"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NUDT7"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NUDT7"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NUFIP1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NUFIP1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"NUP62CL"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"NUP62CL"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"OCIAD1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"OCIAD1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"TENM1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ODZ1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"TENM1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"ODZ3"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
""	"hipc_gene_dir_26742691"	"2016.01"	"hipc_gene_dir_30"	"blood"	"OFD1"	"gene expression"	"up"	"responders"	"0"	"Days"	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"adults, seniors"	"25"	"83"	"years"	"7"	"206"	"OFD1"	"hipc_gene_dir_26742691_206.txt"	"hipc_gene_dir_complete_26742691_206.txt"
