""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"CCL1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"CCL1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"SOCS1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"SOCS1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"STAT1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"EBI3"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"EBI3"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"UHMK1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"UHMK1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IL1A"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"IL1A"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"IFNG"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"GBP1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"GBP1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"TNFRSF4"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"TNFRSF4"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IL24"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"IL24"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"IDO1"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"IDO1"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"CD69"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"CD69"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"RIPK2"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"RIPK2"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
""	"hipc_gene_dir_23759749"	"2013.06"	"hipc_gene_dir_27"	"peripheral blood mononuclear cell"	"SOCS2"	"gene expression"	"up"	"none"	"14"	"Weeks"	"human immunodeficiency virus 1"	""	"HIV-LIPO-5"	"VO_0003148"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (37-48)"	"23759749"	"2013"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23759749"	"adults"	"37"	"48"	"years"	"7"	"184"	"SOCS2"	"hipc_gene_dir_23759749_184.txt"	"hipc_gene_dir_complete_23759749_184.txt"
