""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"LTF"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"LTF"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"CRISP3"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"CRISP3"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"BP1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"BP1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"ANXA3"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"ANXA3"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"TCN1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"TCN1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"CEACAM8"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"CEACAM8"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"DEFA1B"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"DEFA1B"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"MMP8"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"MMP8"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"RNASE3"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"RNASE3"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"MS4A3"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"MS4A3"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"ARG1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"ARG1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"TKTL1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"TKTL1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"TNF"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"TNFAIP6"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"TNFAIP6"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"IL23A"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"IL23A"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"KCNJ2-AS1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"KCNJ2-AS1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"CCL4"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"CCL4"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"CCL4L1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"CCL4L1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"KCNJ2"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"KCNJ2"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"F3"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"F3"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"BABAM2-AS1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"BABAM2-AS1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"ZC3H12C"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"ZC3H12C"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"KISS1R"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"GPR54"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"KMO"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"KMO"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"IRAK2"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"IRAK2"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"CXCL8"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"CXCL8"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"IL1RN"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"IL1RN"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"MIR3945HG"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"MIR3945HG"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"SERPINB2"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"SERPINB2"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"IFNG"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"RIN2"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"RIN2"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"FOLR3"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"FOLR3"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"LACC1"	"gene expression"	"up"	"none"	"7"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"6"	"430"	"LACC1"	"hipc_gene_dir_29580160_430.txt"	"hipc_gene_dir_complete_29580160_430.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"RPS26"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"RPS26"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"RPS26P11"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"RPS26P11"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"FAM210B"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"FAM210B"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"MBNL3"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"MBNL3"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"GYPA"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"GYPA"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"DCAF12"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"DCAF12"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"STRADB"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"STRADB"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"SLC4A1"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"SLC4A1"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"SLC25A37"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"SLC25A37"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"ALAS2"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"ALAS2"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"SNCA"	"gene expression"	"down"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"7"	"431"	"SNCA"	"hipc_gene_dir_29580160_431.txt"	"hipc_gene_dir_complete_29580160_431.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"DEFA1B"	"gene expression"	"up"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"8"	"432"	"DEFA1B"	"hipc_gene_dir_29580160_432.txt"	"hipc_gene_dir_complete_29580160_432.txt"
""	"hipc_gene_dir_29580160"	"2018.07"	"hipc_gene_dir_56"	"peripheral blood mononuclear cell"	"DEFA4"	"gene expression"	"up"	"none"	"28"	"days"	"hepatitis B virus"	""	"Heptatitis B surface antigen vaccine (HBsAg)"	"VO_0003150"	""	"non-responders vs responders"	"time of vaccination (first dose)"	"adults (<50)"	"29580160"	"2018"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6067885/"	"adults"	""	"50"	"years"	"8"	"432"	"DEFA4"	"hipc_gene_dir_29580160_432.txt"	"hipc_gene_dir_complete_29580160_432.txt"
