""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"KLHDC7B"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"KLHDC7B"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"IFITM1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"IFITM1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"HAPLN3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"HAPLN3"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"NEXN"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"NEXN"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"TMPRSS3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"TMPRSS3"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"CXCR2P1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"CXCR2P1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"RUFY4"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"RUFY4"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"TIFA"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"TIFA"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"VAMP5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"VAMP5"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"HERC5"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"HERC5"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"LMNB1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"LMNB1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"FCRL6"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"FCRL6"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"SAMD9L"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"SAMD9L"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"SLAMF8"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"SLAMF8"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"IFI44L"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"IFI44L"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"L3MBTL4"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"L3MBTL4"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"SIGLEC11"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"SIGLEC11"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"SAMD4A"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"SAMD4A"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"NCF1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"NCF1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"CD226"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"CD226"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"PLAC8"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"PLAC8"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"ASAP2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"ASAP2"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"CD40"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"CD40"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"ADAM19"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"ADAM19"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"LHFPL2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"LHFPL2"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"DLL1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"DLL1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"NCF1C"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"NCF1C"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"IGHEP2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"IGHEP2"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"LAP3"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"LAP3"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"CCND1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"CCND1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"PSME2"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"PSME2"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"AK4"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"AK4"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"IFI44"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"IFI44"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"KREMEN1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"KREMEN1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"SLC6A12"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"SLC6A12"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"SIGLEC16"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"SIGLEC16"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"SLAMF7"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"SLAMF7"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"C5orf58"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"C5orf58"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"IRF7"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"IRF7"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"CEACAM21"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"CEACAM21"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"EPSTI1"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"EPSTI1"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
""	"hipc_gene_dir_28099485"	"2017.01"	"hipc_gene_dir_60"	"dendritic cell"	"LDLR"	"gene expression"	"up"	"none"	"1"	"day"	"influenza A virus (A/Indonesia/5/2005(H5N1))"	"2005mv"	"inactivated monovalent influenza A/Indonesia/05/2005 H5N1 split-virus vaccine"	"VO_0004903"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-49)"	"28099485"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"adults"	"18"	"49"	"years"	"3"	"457"	"LDLR"	"hipc_gene_dir_28099485_457.txt"	"hipc_gene_dir_complete_28099485_457.txt"
