""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"OASL"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"OASL"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IFNAR1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"IFNAR1"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IFNAR2"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"IFNAR2"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IFNGR1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"IFNGR1"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IFNGR2"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"IFNGR2"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"APOBEC3A"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"APOBEC3A"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IDO1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"IDO1"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CXCL10"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"CXCL10"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CXCL9"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"CXCL9"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SERPINA1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"SERPINA1"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"SERPING1"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"WARS1"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"WARS1"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"APOBEC3B"	"gene expression"	"down"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"7d-1d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 2e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"2"	"53"	"APOBEC3B"	"hipc_gene_dir_26726811_53.txt"	"hipc_gene_dir_complete_26726811_53.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IGKC"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"IGKC"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"MZB1"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"MZB1"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"TXNDC5"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"TXNDC5"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"TNFRSF17"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"TNFRSF17"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IGHV3-48"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"IGHV3-48"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"CD38"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"CD38"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"JCHAIN"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"JCHAIN"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SCFV"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"SCFV"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IGLL1"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"IGLL1"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IGK"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"IGK"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"ELL2"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"ELL2"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"ITM2C"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"ITM2C"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IGHV1-69"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"IGHV1-69"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"KRT81"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"KRT81"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SEC11C"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"SEC11C"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"UCHL1"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"UCHL1"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"IGKV1D-8"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"IGKV1D-8"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SDC1"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"SDC1"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"GLDC"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"GLDC"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"FKBP11"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"FKBP11"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"ERLEC1"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"ERLEC1"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"MANF"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"MANF"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"GGH"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"GGH"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"TRAM2"	"gene expression"	"up"	"none"	"7"	"Days"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"responders vs nonresponders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Suppl Fig 6a, Fig 4C"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"4"	"55"	"TRAM2"	"hipc_gene_dir_26726811_55.txt"	"hipc_gene_dir_complete_26726811_55.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"GLIPR1"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"5"	"56"	"GLIPR1"	"hipc_gene_dir_26726811_56.txt"	"hipc_gene_dir_complete_26726811_56.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"PLB1"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"5"	"56"	"PLB1"	"hipc_gene_dir_26726811_56.txt"	"hipc_gene_dir_complete_26726811_56.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"VIPR1"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"5"	"56"	"VIPR1"	"hipc_gene_dir_26726811_56.txt"	"hipc_gene_dir_complete_26726811_56.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SULT1A4"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"5"	"56"	"SULT1A4"	"hipc_gene_dir_26726811_56.txt"	"hipc_gene_dir_complete_26726811_56.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"SULT1A2"	"gene expression"	"down"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 5e"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"5"	"56"	"SULT1A2"	"hipc_gene_dir_26726811_56.txt"	"hipc_gene_dir_complete_26726811_56.txt"
""	"hipc_gene_dir_26726811"	"2016.02"	"hipc_gene_dir_6"	"peripheral blood mononuclear cell"	"VMO1"	"gene expression"	"up"	"medium-high adverse events score"	"1"	"Day"	"influenza A virus (A/California/7/2009(H1N1))"	"2010"	"Pandemrix"	"VO_0000410"	""	"high vs low responders"	"time of vaccination (first dose)"	"adults (18-64)"	"26726811"	"2016"	"Fig 6a, Suppl Fig 8a"	"d1 signature is a subset of genes identified differentially expressed both d1 and d7"	"https://www.ncbi.nlm.nih.gov/pubmed/26726811"	"adults, seniors"	"18"	"64"	"years"	"6"	"57"	"VMO1"	"hipc_gene_dir_26726811_57.txt"	"hipc_gene_dir_complete_26726811_57.txt"
