""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IFITM1"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"IFITM1"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IFITM2"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"IFITM2"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"TRIM14"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"TRIM14"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"ETV7"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"ETV7"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"APOL6"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"APOL6"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IL1RN"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"IL1RN"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"TRIM5"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"TRIM5"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"CCR1"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"CCR1"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"STAT2"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"STAT2"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"SAMD9"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"SAMD9"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"NEXN"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"NEXN"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"MX2"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"MX2"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"FBXO6"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"FBXO6"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"BLVRA"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"BLVRA"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"TNFSF10"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"TNFSF10"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"CXCL10"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"CXCL10"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"RIN2"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"RIN2"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"PPM1K"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"PPM1K"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"DDX60L"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"DDX60L"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"MAFB"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"MAFB"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"SHISA5"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"SHISA5"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"TOR1B"	"gene expression"	"up"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"3"	"101"	"TOR1B"	"hipc_gene_dir_27870591_101.txt"	"hipc_gene_dir_complete_27870591_101.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGF1R"	"gene expression"	"down"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"4"	"102"	"IGF1R"	"hipc_gene_dir_27870591_102.txt"	"hipc_gene_dir_complete_27870591_102.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"RFLNB"	"gene expression"	"down"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"4"	"102"	"Rflnb"	"hipc_gene_dir_27870591_102.txt"	"hipc_gene_dir_complete_27870591_102.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"CPA3"	"gene expression"	"down"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"4"	"102"	"CPA3"	"hipc_gene_dir_27870591_102.txt"	"hipc_gene_dir_complete_27870591_102.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"MARCHF8"	"gene expression"	"down"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"4"	"102"	"MARCH8"	"hipc_gene_dir_27870591_102.txt"	"hipc_gene_dir_complete_27870591_102.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"SLC4A1"	"gene expression"	"down"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"4"	"102"	"SLC4A1"	"hipc_gene_dir_27870591_102.txt"	"hipc_gene_dir_complete_27870591_102.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"EPB42"	"gene expression"	"down"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"4"	"102"	"EPB42"	"hipc_gene_dir_27870591_102.txt"	"hipc_gene_dir_complete_27870591_102.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"PI3"	"gene expression"	"down"	"none"	"7"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"4"	"102"	"PI3"	"hipc_gene_dir_27870591_102.txt"	"hipc_gene_dir_complete_27870591_102.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IFI27"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IFI27"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"JCHAIN"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGJ"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGL"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGL"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IFI44"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IFI44"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGH"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGH@"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGHG1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGHG1"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGHG2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGHG2"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGHM"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGHM"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGHV4-31"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGHV4-31"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGLV1-44"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGLV1-44"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGL"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGL@"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IFI44L"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IFI44L"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"RSAD2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"RSAD2"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"TNFRSF17"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"TNFRSF17"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"EPSTI1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"EPSTI1"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"TXNDC5"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"TXNDC5"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGHA1"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGHA1"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
""	"hipc_gene_dir_27870591"	"2017.01"	"hipc_gene_dir_16"	"blood"	"IGHA2"	"gene expression"	"up"	"none"	"14"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"vaccinated vs control"	"time of vaccination (first dose)"	"adults (23-48)"	"27870591"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=27870591"	"adults"	"23"	"48"	"years"	"5"	"103"	"IGHA2"	"hipc_gene_dir_27870591_103.txt"	"hipc_gene_dir_complete_27870591_103.txt"
