""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNE"	"gene expression"	"up"	"none"	"1"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"4"	"108"	"IFNE"	"hipc_gene_dir_22617845_108.txt"	"hipc_gene_dir_complete_22617845_108.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"FOS"	"gene expression"	"down"	"none"	"1"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"5"	"109"	"FOS"	"hipc_gene_dir_22617845_109.txt"	"hipc_gene_dir_complete_22617845_109.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"C5AR1"	"gene expression"	"down"	"none"	"1"	"Days"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"5"	"109"	"C5AR1"	"hipc_gene_dir_22617845_109.txt"	"hipc_gene_dir_complete_22617845_109.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"OAS1"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"OAS1"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"OAS2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"OAS2"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"OAS3"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"OAS3"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNB1"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNB1"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFIH1"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFIH1"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IRF7"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IRF7"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"DDX58"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"DDX58"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TLR3"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TLR3"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"EIF2AK2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"EIF2AK2"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TNF"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TNF"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA8"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA8"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA4"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA4"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA16"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA16"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA1"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA1"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA14"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA14"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA7"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA7"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA2"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFNA21"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFNA21"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IL15"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IL15"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CXCL11"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CXCL11"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"IFIT2"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"NEXN"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"NEXN"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TNFSF10"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TNFSF10"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"SAMD9L"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"XAF1"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CD38"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CD38"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"HSH2D"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"HSH2D"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CCRL2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CCRL2"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TCN2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"TCN2"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"LYN"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"LYN"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"NOD2"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"NOD2"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CD68"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CD68"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"EPDR1"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"EPDR1"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"CCR5"	"gene expression"	"up"	"responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"6"	"110"	"CCR5"	"hipc_gene_dir_22617845_110.txt"	"hipc_gene_dir_complete_22617845_110.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"DDX58"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"DDX58"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TLR3"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"TLR3"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"TAF15"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"TAF15"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"PF4"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"PF4"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"ATP8A1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"ATP8A1"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"ALDH8A1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"ALDH8A1"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
""	"hipc_gene_dir_22617845"	"2012.08"	"hipc_gene_dir_17"	"peripheral blood mononuclear cell"	"USF1"	"gene expression"	"up"	"non-responders"	"2 to 10"	"Months"	"venezuelan equine encephalitis virus (strain TC-83)"	""	"Live attenuated vaccine TC-83"	"VO_0004105"	""	"treated vs before treatment"	"time of vaccination (first dose)"	"adults (18-45)"	"22617845"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=22617845"	"adults"	"18"	"45"	"years"	"7"	"111"	"USF1"	"hipc_gene_dir_22617845_111.txt"	"hipc_gene_dir_complete_22617845_111.txt"
