""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"CEP55"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"CEP55"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"CHEK1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"CHEK1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"CIT"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"CIT"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"CLSPN"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"CLSPN"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"DLGAP5"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"DLG7"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"USP17L2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"DUB3"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"ESCO2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"ESCO2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"ESPL1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"ESPL1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"GTSE1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"GTSE1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HJURP"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HJURP"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"KIF11"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"KIF11"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"MKI67"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"MKI67"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"NCAPG"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"NCAPG"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"NCAPH"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"NCAPH"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"PBK"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"PBK"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"PLK1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"PLK1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"RAD51"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"RAD51"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"SPC25"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"SPBC25"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"TRIP13"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"TRIP13"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"TYMS"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"TYMS"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"UBE2C"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"UBE2C"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"TPX2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"TPX2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"CKAP2L"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"CKAP2L"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"KIF14"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"KIF14"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"KIF18A"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"KIF18A"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"KIF23"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"KIF23"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"KIF2C"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"KIF2C"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"KIF4A"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"KIF4A"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"PRC1"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"PRC1"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"WIPF2"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"WIPF2"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"CHAF1B"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"CHAF1B"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H2AB"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H2AB"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H2AI"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H2AI"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H2AJ"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H2AJ"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H2AL"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H2AL"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H2BJ"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H2BJ"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H2BM"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H2BM"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H2BN"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H2BN"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H3B"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H3B"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H3F"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H3F"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H3H"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H3H"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H3J"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H3J"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H4F"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H4F"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H4I"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H4I"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST1H4L"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST1H4L"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST2H2AB"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST2H2AB"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
""	"hipc_gene_dir_21645573"	"2011.07"	"hipc_gene_dir_25"	"peripheral blood mononuclear cell"	"HIST2H3C"	"gene expression"	"up"	"none"	"9"	"Months"	"streptococcus pneumoniae"	""	"Prevnar (USA)"	"VO_0000090"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"infants (9m)"	"21645573"	"2011"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21645573"	"infants"	"9"	"9"	"months"	"1"	"160"	"HIST2H3C"	"hipc_gene_dir_21645573_160.txt"	"hipc_gene_dir_complete_21645573_160.txt"
