""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"YES1"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"M15990"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"KLK11"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"AB012917"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"ASPA"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"S67156"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"SOGA1"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"AB020696"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"COBL"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"AB014533"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"ATF2"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"X15875"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"HNRNPAB"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"M65028"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"FCHO1"	"gene expression"	"up"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"1"	"446"	"AB006628"	"hipc_gene_dir_16571413_446.txt"	"hipc_gene_dir_complete_16571413_446.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"SCEL"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"AF045941"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"IFNA1"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"J00210"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"GCLM"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"L35546"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"ABCB4"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"M23234"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"DHPS"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"U26266"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"OPCML"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"OPCML"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"ERBB3"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"M34309"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"RCVRN"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"S43855"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"HGF"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"M73239"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"CBS"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"CBS"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"RBM6"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"AF069517"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"NOTCH3"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"U97669"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"PDK3"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"L42452"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"ARHGAP11A"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"D87717"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"RBP1"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"M11433"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"MOXD1"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"AL080058"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"XPC"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"D21089"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"RIN2"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"M37190"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"APPBP2"	"gene expression"	"down"	"none"	"7 or 14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"7d or 14d vs 0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"2"	"447"	"D86981"	"hipc_gene_dir_16571413_447.txt"	"hipc_gene_dir_complete_16571413_447.txt"
""	"hipc_gene_dir_16571413"	"2005.11"	"hipc_gene_dir_58"	"peripheral blood mononuclear cell"	"IFNA2"	"gene expression"	"down"	"none"	"14"	"days"	"measles morbillivirus"	""	"Attenuvax"	"VO_0000007"	""	"14d-0d"	"time of vaccination (first dose)"	"adults (15-25)"	"16571413"	"2005"	""	""	"https://www.sciencedirect.com/science/article/pii/S0198885905004246?via%3Dihub"	"children, adults"	"15"	"25"	"years"	"3"	"448"	"IFNA2"	"hipc_gene_dir_16571413_448.txt"	"hipc_gene_dir_complete_16571413_448.txt"
